month,year,Product_category,TPV,TPO,Lagged_TPV,Lagged_TPO,Revenue_growth,Order_growth,Total_cost,Total_profit,Profit_to_cost_ratio
06,2020,Accessories,330.91000175476074,6,129.39000129699707,3,155.75,100.0,26603.63,-26272.72,1.24
10,2020,Accessories,293.020001411438,9,674.2799911499023,15,-56.54,-40.0,26603.63,-26310.61,1.1
04,2021,Accessories,582.6900005340576,8,1039.3799896240234,19,-43.94,-57.89,26603.63,-26020.94,2.19
10,2022,Accessories,902.2100067138672,29,1804.510010957718,34,-50.0,-14.71,26603.63,-25701.42,3.39
06,2019,Outerwear & Coats,168.7899990081787,3,239.0,2,-29.38,50.0,92269.41,-92100.62,0.18
10,2021,Outerwear & Coats,3459.7799854278564,28,3023.299991607666,28,14.44,0.0,92269.41,-88809.63,3.75
11,2022,Dresses,1270.0800161361694,17,2814.7000160217285,21,-54.88,-19.05,36223.85,-34953.77,3.51
06,2021,Swim,850.9199981689453,16,1216.5100021362305,21,-30.05,-23.81,51938.09,-51087.17,1.64
03,2020,Jeans,921.419994354248,7,961.2600002288818,13,-4.14,-46.15,104775.99,-103854.57,0.88
08,2021,Jeans,3279.3900051116943,29,1781.0300025939941,20,84.13,45.0,104775.99,-101496.6,3.13
11,2021,Jeans,3215.390001296997,33,2691.6200065612793,30,19.46,10.0,104775.99,-101560.6,3.07
07,2022,Jeans,5057.180006027222,45,4883.650014877319,48,3.55,-6.25,104775.99,-99718.81,4.83
06,2020,Tops & Tees,350.4400005340576,9,274.34999656677246,6,27.73,50.0,43226.71,-42876.27,0.81
03,2022,Tops & Tees,1463.8700160980225,38,1499.1100025177002,25,-2.35,52.0,43226.71,-41762.84,3.39
09,2021,Jumpsuits & Rompers,17.270000457763672,1,26.40999984741211,2,-34.61,-50.0,3912.26,-3894.99,0.44
08,2021,Clothing Sets,69.98999786376953,1,88.0,1,-20.47,0.0,1942.78,-1872.79,3.6
10,2022,Pants & Capris,1118.950002670288,19,663.1999988555908,9,68.72,111.11,17698.46,-16579.51,6.32
01,2020,Plus,365.0,4,155.92000102996826,5,134.09,-20.0,14595.76,-14230.76,2.5
07,2020,Plus,151.07999920845032,8,533.9700050354004,5,-71.71,60.0,14595.76,-14444.68,1.04
03,2021,Plus,370.82000255584717,11,76.59000205993652,4,384.16,175.0,14595.76,-14224.94,2.54
02,2022,Plus,734.8499984741211,15,388.3000078201294,9,89.25,66.67,14595.76,-13860.91,5.03
01,2021,Suits,200.0,1,97.47000122070312,1,105.19,0.0,13194.37,-12994.37,1.52
10,2019,Fashion Hoodies & Sweatshirts,377.09999656677246,9,236.86000061035156,4,59.21,125.0,51880.44,-51503.34,0.73
11,2020,Fashion Hoodies & Sweatshirts,794.7299995422363,14,906.5300035476685,14,-12.33,0.0,51880.44,-51085.71,1.53
06,2022,Leggings,274.3199996948242,12,253.98000144958496,10,8.01,20.0,9184.11,-8909.79,2.99
07,2022,Leggings,115.57999849319458,9,274.3199996948242,12,-57.87,-25.0,9184.11,-9068.53,1.26
02,2021,Blazers & Jackets,480.4400005340576,6,246.05999946594238,4,95.25,50.0,19697.3,-19216.86,2.44
12,2019,Intimates,353.82000255584717,12,106.8700008392334,3,231.08,300.0,42351.29,-41997.47,0.84
07,2020,Intimates,476.90000200271606,17,472.89000129699707,15,0.85,13.33,42351.29,-41874.39,1.13
12,2020,Pants,799.8700065612793,12,464.66999530792236,8,72.14,50.0,28588.22,-27788.35,2.8
03,2021,Pants,619.3200092315674,11,559.9099998474121,9,10.61,22.22,28588.22,-27968.9,2.17
09,2019,Active,28.9399995803833,2,276.3499975204468,8,-89.53,-75.0,30389.43,-30360.49,0.1
02,2020,Active,161.9900016784668,4,557.4300060272217,8,-70.94,-50.0,30389.43,-30227.44,0.53
01,2022,Active,1061.3399982452393,26,1249.2100019454956,27,-15.04,-3.7,30389.43,-29328.09,3.49
06,2019,Underwear,18.0,1,22.0,1,-18.18,0.0,13897.71,-13879.71,0.13
04,2020,Underwear,338.9900016784668,9,118.70000076293945,5,185.59,80.0,13897.71,-13558.72,2.44
08,2021,Sleep & Lounge,896.7499980926514,25,1544.7499980926514,25,-41.95,0.0,42903.37,-42006.62,2.09
04,2022,Accessories,1866.3700087070465,41,1012.5099928379059,30,84.33,36.67,26603.63,-24737.26,7.02
09,2019,Shorts,115.41000175476074,4,322.98999977111816,5,-64.27,-20.0,40461.14,-40345.73,0.29
09,2021,Socks & Hosiery,185.74999904632568,10,166.71000003814697,9,11.42,11.11,4486.09,-4300.34,4.14
12,2020,Dresses,663.2199993133545,13,1025.4299955368042,10,-35.32,30.0,36223.85,-35560.63,1.83
06,2021,Dresses,665.9300003051758,7,2093.6500101089478,16,-68.19,-56.25,36223.85,-35557.92,1.84
07,2021,Dresses,802.3900060653687,10,665.9300003051758,7,20.49,42.86,36223.85,-35421.46,2.22
07,2020,Socks,162.72999954223633,8,106.61999893188477,7,52.63,14.29,11152.46,-10989.73,1.46
02,2021,Socks,263.82000255584717,14,177.30000114440918,8,48.8,75.0,11152.46,-10888.64,2.37
04,2021,Socks,269.91000270843506,10,175.17000102996826,10,54.08,0.0,11152.46,-10882.55,2.42
12,2019,Suits & Sport Coats,19.989999771118164,1,497.4900016784668,3,-95.98,-66.67,37540.93,-37520.94,0.05
06,2021,Suits & Sport Coats,2346.1099967956543,15,1697.5200004577637,10,38.21,50.0,37540.93,-35194.82,6.25
08,2022,Suits & Sport Coats,2308.479995727539,19,2672.309989929199,17,-13.61,11.76,37540.93,-35232.45,6.15
09,2019,Swim,158.44000244140625,4,495.6699924468994,6,-68.04,-33.33,51938.09,-51779.65,0.31
05,2020,Swim,518.4499988555908,9,782.9400005340576,12,-33.78,-25.0,51938.09,-51419.64,1.0
09,2019,Tops & Tees,428.9700002670288,11,106.38000106811523,4,303.24,175.0,43226.71,-42797.74,0.99
04,2020,Tops & Tees,233.7400026321411,5,285.6899995803833,9,-18.18,-44.44,43226.71,-42992.97,0.54
02,2021,Tops & Tees,636.8400025367737,21,1162.8699989318848,21,-45.24,0.0,43226.71,-42589.87,1.47
03,2020,Jumpsuits & Rompers,13.56999969482422,1,15.840000152587892,1,-14.33,0.0,3912.26,-3898.69,0.35
11,2020,Jumpsuits & Rompers,93.9900016784668,2,27.950000762939453,1,236.28,100.0,3912.26,-3818.27,2.4
08,2021,Skirts,220.57000160217285,8,280.89000129699707,8,-21.47,0.0,7656.76,-7436.19,2.88
05,2022,Skirts,328.3299961090088,8,183.8799991607666,6,78.56,33.33,7656.76,-7328.43,4.29
02,2021,Pants & Capris,587.5500011444092,7,156.2200002670288,4,276.1,75.0,17698.46,-17110.91,3.32
02,2022,Pants & Capris,141.7899990081787,5,537.4000015258789,10,-73.62,-50.0,17698.46,-17556.67,0.8
11,2020,Plus,316.8100006580353,9,176.4399995803833,7,79.56,28.57,14595.76,-14278.95,2.17
04,2019,Maternity,214.43000030517578,3,25.0,1,757.72,200.0,20134.59,-19920.16,1.06
10,2019,Maternity,79.3799991607666,3,59.959999084472656,2,32.39,50.0,20134.59,-20055.21,0.39
07,2020,Maternity,197.92999649047852,3,208.88999938964844,7,-5.25,-57.14,20134.59,-19936.66,0.98
12,2021,Maternity,828.0999965667725,17,691.9000015258789,13,19.68,30.77,20134.59,-19306.49,4.11
09,2020,Suits,260.9600028991699,3,139.0,1,87.74,200.0,13194.37,-12933.41,1.98
11,2020,Suits,227.4600067138672,2,260.9600028991699,3,-12.84,-33.33,13194.37,-12966.91,1.72
09,2022,Suits,449.29000091552734,4,593.2299976348877,5,-24.26,-20.0,13194.37,-12745.08,3.41
07,2021,Fashion Hoodies & Sweatshirts,1695.5400037765503,27,1160.990005493164,24,46.04,12.5,51880.44,-50184.9,3.27
02,2022,Leggings,252.92000246047974,8,350.6600008010864,13,-27.87,-38.46,9184.11,-8931.19,2.75
07,2020,Blazers & Jackets,25.949999809265137,2,180.20000171661377,4,-85.6,-50.0,19697.3,-19671.35,0.13
10,2022,Intimates,1945.7300074100494,56,1481.7600026130676,48,31.31,16.67,42351.29,-40405.56,4.59
06,2019,Pants,324.9800033569336,4,55.0,1,490.87,300.0,28588.22,-28263.24,1.14
11,2020,Pants,464.66999530792236,8,632.6000003814697,13,-26.55,-38.46,28588.22,-28123.55,1.63
01,2021,Pants,385.7700004577637,9,799.8700065612793,12,-51.77,-25.0,28588.22,-28202.45,1.35
07,2019,Active,469.59999656677246,5,112.9900016784668,2,315.61,150.0,30389.43,-29919.83,1.55
07,2020,Active,456.7299995422363,10,526.7800006866455,10,-13.3,0.0,30389.43,-29932.7,1.5
04,2022,Active,1571.989987373352,29,1123.079995393753,26,39.97,11.54,30389.43,-28817.44,5.17
05,2020,Sweaters,623.1499996185303,6,901.6499996185303,11,-30.89,-45.45,62684.14,-62060.99,0.99
07,2021,Sweaters,1482.1799964904785,21,1375.5300045013428,20,7.75,5.0,62684.14,-61201.96,2.36
03,2022,Sweaters,1907.8499937057495,30,1672.2000064849854,24,14.09,25.0,62684.14,-60776.29,3.04
02,2022,Socks & Hosiery,147.94999885559082,9,173.9099998474121,8,-14.93,12.5,4486.09,-4338.14,3.3
03,2022,Socks & Hosiery,230.94000244140625,11,147.94999885559082,9,56.09,22.22,4486.09,-4255.15,5.15
08,2022,Socks & Hosiery,285.7200002670288,13,90.42999935150146,7,215.96,85.71,4486.09,-4200.37,6.37
01,2021,Outerwear & Coats,2399.7399940490723,16,1933.6900024414062,9,24.1,77.78,92269.41,-89869.67,2.6
03,2021,Outerwear & Coats,1753.4399948120117,15,2438.5,14,-28.09,7.14,92269.41,-90515.97,1.9
09,2022,Outerwear & Coats,4464.730007171631,31,4447.259984970093,32,0.39,-3.13,92269.41,-87804.68,4.84
08,2020,Dresses,510.6500015258789,4,1067.8600015640259,6,-52.18,-33.33,36223.85,-35713.2,1.41
01,2020,Socks,71.24000072479248,5,85.42000007629395,5,-16.6,0.0,11152.46,-11081.22,0.64
10,2019,Suits & Sport Coats,346.64000034332275,3,357.9800109863281,2,-3.17,50.0,37540.93,-37194.29,0.92
12,2019,Swim,627.7299919128418,7,492.3700065612793,8,27.49,-12.5,51938.09,-51310.36,1.21
11,2022,Swim,2919.1599979400635,53,2018.5000047683716,38,44.62,39.47,51938.09,-49018.93,5.62
01,2022,Jeans,3100.1199893951416,31,3736.660015106201,33,-17.03,-6.06,104775.99,-101675.87,2.96
07,2021,Tops & Tees,1178.7100019454956,28,1147.8100032806396,28,2.69,0.0,43226.71,-42048.0,2.73
05,2021,Jumpsuits & Rompers,132.63999938964844,2,39.390000343322754,2,236.74,0.0,3912.26,-3779.62,3.39
11,2021,Jumpsuits & Rompers,38.2400016784668,1,23.0,1,66.26,0.0,3912.26,-3874.02,0.98
07,2022,Skirts,131.39000129699707,3,100.96000099182129,4,30.14,-25.0,7656.76,-7525.37,1.72
11,2022,Skirts,330.64000511169434,8,790.2700061798096,11,-58.16,-27.27,7656.76,-7326.12,4.32
12,2022,Plus,562.829999923706,18,704.5999984741211,14,-20.12,28.57,14595.76,-14032.93,3.86
10,2021,Maternity,588.5599975585938,13,647.3399982452393,14,-9.08,-7.14,20134.59,-19546.03,2.92
11,2021,Maternity,691.9000015258789,13,588.5599975585938,13,17.56,0.0,20134.59,-19442.69,3.44
02,2022,Maternity,508.2899971008301,12,818.1400012969971,18,-37.87,-33.33,20134.59,-19626.3,2.52
09,2022,Fashion Hoodies & Sweatshirts,2875.959991455078,49,2514.839994430542,41,14.36,19.51,51880.44,-49004.48,5.54
09,2019,Leggings,42.0,1,10.020000457763672,1,319.16,0.0,9184.11,-9142.11,0.46
03,2021,Blazers & Jackets,962.8999977111816,9,480.4400005340576,6,100.42,50.0,19697.3,-18734.4,4.89
12,2021,Blazers & Jackets,912.6000003814697,12,744.1899900436401,13,22.63,-7.69,19697.3,-18784.7,4.63
01,2022,Blazers & Jackets,978.5499868392944,13,912.6000003814697,12,7.23,8.33,19697.3,-18718.75,4.97
09,2022,Pants,1835.3300046920776,28,1955.3100185394287,30,-6.14,-6.67,28588.22,-26752.89,6.42
02,2021,Active,612.680004119873,16,1346.0800037384033,13,-54.48,23.08,30389.43,-29776.75,2.02
12,2021,Active,1249.2100019454956,27,984.8199996948242,19,26.85,42.11,30389.43,-29140.22,4.11
10,2019,Sweaters,203.85000610351562,2,647.7799968719482,6,-68.53,-66.67,62684.14,-62480.29,0.33
04,2022,Underwear,551.9599990844727,18,441.19000244140625,16,25.11,12.5,13897.71,-13345.75,3.97
12,2019,Sleep & Lounge,305.9900016784668,6,36.0,1,749.97,500.0,42903.37,-42597.38,0.71
02,2022,Accessories,866.0099997520447,21,1180.0199961662292,22,-26.61,-4.55,26603.63,-25737.62,3.26
07,2019,Shorts,38.170000076293945,2,37.950000762939446,1,0.58,100.0,40461.14,-40422.97,0.09
05,2021,Shorts,612.8899993896484,13,728.5700054168701,16,-15.88,-18.75,40461.14,-39848.25,1.51
06,2022,Socks & Hosiery,279.4699993133545,16,231.72999954223633,11,20.6,45.45,4486.09,-4206.62,6.23
09,2019,Outerwear & Coats,886.9400024414062,5,478.9399948120117,4,85.19,25.0,92269.41,-91382.47,0.96
06,2022,Outerwear & Coats,5312.549987792969,37,5296.49002456665,34,0.3,8.82,92269.41,-86956.86,5.76
03,2021,Dresses,891.060001373291,8,684.540002822876,10,30.17,-20.0,36223.85,-35332.79,2.46
04,2022,Socks,253.33999919891357,15,278.8499984741211,19,-9.15,-21.05,11152.46,-10899.12,2.27
09,2019,Suits & Sport Coats,357.9800109863281,2,131.5800018310547,1,172.06,100.0,37540.93,-37182.95,0.95
05,2022,Suits & Sport Coats,1563.0999946594238,14,1693.740008354187,18,-7.71,-22.22,37540.93,-35977.83,4.16
06,2022,Suits & Sport Coats,3146.1100006103516,19,1563.0999946594238,14,101.27,35.71,37540.93,-34394.82,8.38
09,2021,Swim,1252.0200004577637,18,1222.760004043579,23,2.39,-21.74,51938.09,-50686.07,2.41
03,2021,Jeans,1243.5200023651123,12,2418.3599967956543,22,-48.58,-45.45,104775.99,-103532.47,1.19
03,2020,Tops & Tees,285.6899995803833,9,518.1200037002563,9,-44.86,0.0,43226.71,-42941.02,0.66
12,2021,Tops & Tees,1121.8499994277954,25,2110.4000034332275,36,-46.84,-30.56,43226.71,-42104.86,2.6
08,2020,Skirts,108.94999694824219,2,54.0,1,101.76,100.0,7656.76,-7547.81,1.42
01,2021,Skirts,72.6200008392334,2,146.57000160217285,4,-50.45,-50.0,7656.76,-7584.14,0.95
07,2021,Skirts,280.89000129699707,8,262.9799995422363,4,6.81,100.0,7656.76,-7375.87,3.67
06,2022,Maternity,677.4999961853027,13,1120.8499965667725,17,-39.55,-23.53,20134.59,-19457.09,3.36
11,2022,Maternity,770.8899974822998,18,1257.7299938201904,21,-38.71,-14.29,20134.59,-19363.7,3.83
10,2019,Suits,179.0,1,99.98999786376952,1,79.02,0.0,13194.37,-13015.37,1.36
10,2021,Suits,409.5999984741211,3,148.58999824523926,2,175.66,50.0,13194.37,-12784.77,3.1
04,2021,Fashion Hoodies & Sweatshirts,1483.0799922943115,21,1440.3299884796143,27,2.97,-22.22,51880.44,-50397.36,2.86
11,2021,Fashion Hoodies & Sweatshirts,1250.4500131607056,24,1278.919997215271,24,-2.23,0.0,51880.44,-50629.99,2.41
02,2022,Fashion Hoodies & Sweatshirts,1865.2699995040894,32,1660.789999961853,29,12.31,10.34,51880.44,-50015.17,3.6
10,2020,Intimates,532.8100032806396,18,510.8500003814697,15,4.3,20.0,42351.29,-41818.48,1.26
07,2022,Intimates,1634.0900025367737,44,1596.2900040149689,44,2.37,0.0,42351.29,-40717.2,3.86
08,2022,Intimates,1681.450002670288,52,1634.0900025367737,44,2.9,18.18,42351.29,-40669.84,3.97
11,2022,Intimates,2054.0899987220764,48,1945.7300074100494,56,5.57,-14.29,42351.29,-40297.2,4.85
01,2021,Active,1346.0800037384033,13,852.4600048065186,21,57.91,-38.1,30389.43,-29043.35,4.43
07,2021,Active,1131.1999979019165,23,662.209997177124,17,70.82,35.29,30389.43,-29258.23,3.72
06,2020,Sweaters,910.419994354248,9,623.1499996185303,6,46.1,50.0,62684.14,-61773.72,1.45
12,2020,Sweaters,927.0800037384033,12,1126.6500034332275,16,-17.71,-25.0,62684.14,-61757.06,1.48
01,2021,Sweaters,1093.9599990844727,16,927.0800037384033,12,18.0,33.33,62684.14,-61590.18,1.75
11,2019,Underwear,123.9900016784668,4,135.0,4,-8.16,0.0,13897.71,-13773.72,0.89
08,2019,Sleep & Lounge,63.9900016784668,1,66.0,2,-3.05,-50.0,42903.37,-42839.38,0.15
10,2019,Accessories,257.9799995422363,5,60.0,1,329.97,400.0,26603.63,-26345.65,0.97
12,2019,Shorts,428.4800009727478,10,321.76000022888184,4,33.17,150.0,40461.14,-40032.66,1.06
09,2022,Shorts,1833.5300149917603,41,1052.2700023651123,27,74.25,51.85,40461.14,-38627.61,4.53
09,2019,Socks & Hosiery,46.989999771118164,3,15.989999771118164,1,193.87,200.0,4486.09,-4439.1,1.05
03,2020,Dresses,273.5,2,318.0,3,-13.99,-33.33,36223.85,-35950.35,0.76
05,2022,Dresses,2301.8100051879883,19,1873.5600080490112,14,22.86,35.71,36223.85,-33922.04,6.35
06,2019,Socks,30.989999771118164,2,60.989999771118164,3,-49.19,-33.33,11152.46,-11121.47,0.28
05,2021,Suits & Sport Coats,1697.5200004577637,10,1621.4500045776367,8,4.69,25.0,37540.93,-35843.41,4.52
02,2019,Jeans,69.94999694824219,1,,,,,104775.99,-104706.04,0.07
11,2020,Jeans,2445.7100105285645,20,1363.3999977111816,16,79.38,25.0,104775.99,-102330.28,2.33
05,2021,Jeans,2922.770009994507,23,1708.5300159454346,19,71.07,21.05,104775.99,-101853.22,2.79
10,2021,Jeans,2691.6200065612793,30,3544.020004272461,29,-24.05,3.45,104775.99,-102084.37,2.57
06,2021,Tops & Tees,1147.8100032806396,28,1188.2500038146973,24,-3.4,16.67,43226.71,-42078.9,2.66
04,2022,Tops & Tees,1654.6100072860718,39,1463.8700160980225,38,13.03,2.63,43226.71,-41572.1,3.83
09,2022,Jumpsuits & Rompers,151.0200023651123,3,9.550000190734863,1,1481.36,200.0,3912.26,-3761.24,3.86
04,2021,Skirts,123.57999801635742,5,71.45999908447266,2,72.94,150.0,7656.76,-7533.18,1.61
10,2022,Clothing Sets,62.9900016784668,1,169.0,1,-62.73,0.0,1942.78,-1879.79,3.24
02,2020,Pants & Capris,177.98999977111816,3,411.560001373291,7,-56.75,-57.14,17698.46,-17520.47,1.01
12,2020,Pants & Capris,167.93999862670898,2,302.36000061035156,6,-44.46,-66.67,17698.46,-17530.52,0.95
05,2022,Maternity,1120.8499965667725,17,541.7799987792969,13,106.88,30.77,20134.59,-19013.74,5.57
08,2021,Suits,397.24000549316406,3,159.0,1,149.84,200.0,13194.37,-12797.13,3.01
01,2022,Fashion Hoodies & Sweatshirts,1660.789999961853,29,2087.8999977111816,32,-20.46,-9.38,51880.44,-50219.65,3.2
08,2022,Fashion Hoodies & Sweatshirts,2514.839994430542,41,3510.6699924468994,43,-28.37,-4.65,51880.44,-49365.6,4.85
04,2022,Leggings,285.0899991989136,17,240.8799991607666,10,18.35,70.0,9184.11,-8899.02,3.1
05,2019,Intimates,151.89000129699707,4,146.9600009918213,4,3.35,0.0,42351.29,-42199.4,0.36
02,2020,Pants,298.98999786376953,3,469.8400049209595,8,-36.36,-62.5,28588.22,-28289.23,1.05
04,2019,Active,24.989999771118164,1,,,,,30389.43,-30364.44,0.08
10,2019,Active,164.89999675750732,5,28.9399995803833,2,469.8,150.0,30389.43,-30224.53,0.54
08,2021,Sweaters,1723.8899898529053,22,1482.1799964904785,21,16.31,4.76,62684.14,-60960.25,2.75
06,2022,Sweaters,2645.980001449585,36,3242.860001564026,37,-18.41,-2.7,62684.14,-60038.16,4.22
09,2022,Sweaters,3204.829997062683,38,2973.2299842834473,40,7.79,-5.0,62684.14,-59479.31,5.11
10,2020,Underwear,162.98999977111816,5,118.61999988555908,6,37.41,-16.67,13897.71,-13734.72,1.17
08,2022,Underwear,584.5100011825562,22,591.480001449585,22,-1.18,0.0,13897.71,-13313.2,4.21
04,2020,Sleep & Lounge,479.4099998474121,10,545.7299976348877,13,-12.15,-23.08,42903.37,-42423.96,1.12
11,2021,Sleep & Lounge,1372.7200002670288,27,1468.9700059890747,32,-6.55,-15.63,42903.37,-41530.65,3.2
11,2019,Accessories,340.8900032043457,6,257.9799995422363,5,32.14,20.0,26603.63,-26262.74,1.28
11,2022,Accessories,1722.7000019550323,40,902.2100067138672,29,90.94,37.93,26603.63,-24880.93,6.48
11,2019,Shorts,321.76000022888184,4,133.75,4,140.57,0.0,40461.14,-40139.38,0.8
08,2021,Socks & Hosiery,166.71000003814697,9,269.8499994277954,14,-38.22,-35.71,4486.09,-4319.38,3.72
08,2020,Tops & Tees,752.9800052642822,20,362.29000091552734,12,107.84,66.67,43226.71,-42473.73,1.74
12,2019,Skirts,247.7999973297119,4,55.0,1,350.55,300.0,7656.76,-7408.96,3.24
09,2020,Skirts,86.98999786376953,1,108.94999694824219,2,-20.16,-50.0,7656.76,-7569.77,1.14
12,2020,Skirts,146.57000160217285,4,196.6100025177002,6,-25.45,-33.33,7656.76,-7510.19,1.91
10,2021,Skirts,125.45000076293945,4,180.70999717712402,7,-30.58,-42.86,7656.76,-7531.31,1.64
05,2022,Clothing Sets,69.98999786376953,1,94.0,1,-25.54,0.0,1942.78,-1872.79,3.6
08,2021,Pants & Capris,512.670000076294,7,973.370002746582,12,-47.33,-41.67,17698.46,-17185.79,2.9
08,2020,Maternity,211.93000030517578,5,197.92999649047852,3,7.07,66.67,20134.59,-19922.66,1.05
09,2019,Suits,99.98999786376952,1,,,,,13194.37,-13094.38,0.76
03,2022,Suits,632.8300018310547,5,617.6799945831299,5,2.45,0.0,13194.37,-12561.54,4.8
08,2020,Leggings,80.77000045776367,3,38.90999937057495,3,107.58,0.0,9184.11,-9103.34,0.88
08,2022,Leggings,320.939998626709,11,115.57999849319458,9,177.68,22.22,9184.11,-8863.17,3.49
10,2019,Intimates,273.2300052642822,7,152.04999923706055,5,79.7,40.0,42351.29,-42078.06,0.65
04,2020,Intimates,480.13000297546387,16,320.67000007629395,13,49.73,23.08,42351.29,-41871.16,1.13
09,2020,Intimates,510.8500003814697,15,572.4300012588501,15,-10.76,0.0,42351.29,-41840.44,1.21
10,2021,Pants,1050.7800045013428,16,1312.1800079345703,20,-19.92,-20.0,28588.22,-27537.44,3.68
06,2022,Active,1061.9800081253052,28,766.3500051498413,28,38.58,0.0,30389.43,-29327.45,3.49
04,2020,Sweaters,901.6499996185303,11,348.2700080871582,8,158.89,37.5,62684.14,-61782.49,1.44
04,2022,Sweaters,2321.209988594055,38,1907.8499937057495,30,21.67,26.67,62684.14,-60362.93,3.7
09,2021,Underwear,529.230001449585,19,378.1599998474121,15,39.95,26.67,13897.71,-13368.48,3.81
09,2021,Sleep & Lounge,1286.0300102233887,27,896.7499980926514,25,43.41,8.0,42903.37,-41617.34,3.0
01,2022,Sleep & Lounge,1278.8600044250488,32,2029.1499996185303,39,-36.98,-17.95,42903.37,-41624.51,2.98
01,2021,Shorts,1026.740005493164,26,736.4000053405762,16,39.43,62.5,40461.14,-39434.4,2.54
05,2019,Socks & Hosiery,63.97999954223633,4,33.959999084472656,1,88.4,300.0,4486.09,-4422.11,1.43
10,2019,Outerwear & Coats,1116.2000045776367,8,886.9400024414062,5,25.85,60.0,92269.41,-91153.21,1.21
11,2022,Outerwear & Coats,6327.119979858398,39,4573.499977111816,29,38.34,34.48,92269.41,-85942.29,6.86
02,2020,Dresses,318.0,3,264.7199983596802,6,20.13,-50.0,36223.85,-35905.85,0.88
04,2021,Dresses,611.0900020599365,5,891.060001373291,8,-31.42,-37.5,36223.85,-35612.76,1.69
09,2021,Dresses,1127.5499992370605,8,1375.7800006866455,12,-18.04,-33.33,36223.85,-35096.3,3.11
10,2022,Dresses,2814.7000160217285,21,2032.3200025558472,21,38.5,0.0,36223.85,-33409.15,7.77
06,2021,Socks,168.5,10,208.4900016784668,15,-19.18,-33.33,11152.46,-10983.96,1.51
11,2020,Swim,1117.6600017547607,17,997.1500015258789,17,12.09,0.0,51938.09,-50820.43,2.15
02,2021,Jeans,2418.3599967956543,22,1545.5399894714355,15,56.47,46.67,104775.99,-102357.63,2.31
01,2020,Tops & Tees,693.4600048065186,17,307.6900005340576,9,125.38,88.89,43226.71,-42533.25,1.6
07,2019,Pants & Capris,80.48999977111816,2,31.989999771118164,1,151.61,100.0,17698.46,-17617.97,0.45
01,2020,Pants & Capris,411.560001373291,7,181.97000122070312,3,126.17,133.33,17698.46,-17286.9,2.33
09,2022,Pants & Capris,663.1999988555908,9,457.5700044631958,11,44.94,-18.18,17698.46,-17035.26,3.75
04,2021,Plus,281.1399965286255,7,370.82000255584717,11,-24.18,-36.36,14595.76,-14314.62,1.93
09,2021,Plus,501.4000024795532,13,481.43999671936035,11,4.15,18.18,14595.76,-14094.36,3.44
07,2019,Maternity,139.89999389648438,2,25.0,1,459.6,100.0,20134.59,-19994.69,0.69
01,2021,Maternity,410.6100044250488,8,751.3299980163574,17,-45.35,-52.94,20134.59,-19723.98,2.04
07,2021,Maternity,599.629997253418,11,562.5299987792969,12,6.6,-8.33,20134.59,-19534.96,2.98
04,2022,Maternity,541.7799987792969,13,1182.5700016021729,16,-54.19,-18.75,20134.59,-19592.81,2.69
12,2022,Maternity,1143.079997062683,29,770.8899974822998,18,48.28,61.11,20134.59,-18991.51,5.68
09,2021,Suits,148.58999824523926,2,397.24000549316406,3,-62.59,-33.33,13194.37,-13045.78,1.13
02,2019,Fashion Hoodies & Sweatshirts,98.94000244140625,2,,,,,51880.44,-51781.5,0.19
11,2019,Fashion Hoodies & Sweatshirts,440.910005569458,10,377.09999656677246,9,16.92,11.11,51880.44,-51439.53,0.85
06,2021,Fashion Hoodies & Sweatshirts,1160.990005493164,24,1293.8200073242188,29,-10.27,-17.24,51880.44,-50719.45,2.24
09,2021,Fashion Hoodies & Sweatshirts,1929.6300067901611,34,1708.3600006103516,31,12.95,9.68,51880.44,-49950.81,3.72
05,2020,Leggings,133.0999994277954,6,75.89999961853027,3,75.36,100.0,9184.11,-9051.01,1.45
12,2020,Blazers & Jackets,353.3000020980835,5,822.6000089645386,7,-57.05,-28.57,19697.3,-19344.0,1.79
04,2021,Intimates,729.9400005340576,17,614.8300013542175,18,18.72,-5.56,42351.29,-41621.35,1.72
03,2020,Pants,353.6200008392334,7,298.98999786376953,3,18.27,133.33,28588.22,-28234.6,1.24
04,2021,Active,493.9899969100952,16,850.8299980163574,15,-41.94,6.67,30389.43,-29895.44,1.63
01,2020,Sweaters,913.6000118255615,11,420.9100046157837,8,117.05,37.5,62684.14,-61770.54,1.46
02,2020,Sweaters,514.5300006866455,9,913.6000118255615,11,-43.68,-18.18,62684.14,-62169.61,0.82
09,2020,Underwear,118.61999988555908,6,195.98999977111816,7,-39.48,-14.29,13897.71,-13779.09,0.85
11,2020,Underwear,329.4699993133545,13,162.98999977111816,5,102.14,160.0,13897.71,-13568.24,2.37
07,2021,Underwear,475.13000202178955,17,394.75999641418457,11,20.36,54.55,13897.71,-13422.58,3.42
10,2022,Underwear,724.979998588562,28,728.7200040817261,27,-0.51,3.7,13897.71,-13172.73,5.22
10,2020,Sleep & Lounge,371.89999771118164,8,870.6400051116943,16,-57.28,-50.0,42903.37,-42531.47,0.87
12,2021,Sleep & Lounge,2029.1499996185303,39,1372.7200002670288,27,47.82,44.44,42903.37,-40874.22,4.73
10,2021,Accessories,1071.9699981212616,30,433.31999802589417,18,147.39,66.67,26603.63,-25531.66,4.03
07,2021,Shorts,1056.8600025177002,23,886.0300064086914,23,19.28,0.0,40461.14,-39404.28,2.61
